run_id,task_id,model_label,condition,correct,misread,abstain,arm,numeric_verdict,extracted_nM,answer_nM,trap_nM,n_tool_calls,n_retries,total_tokens,latency_total,answer_empty,answer_tail
t_u20_CHEMBL2095172_CHEMBL4570040.units_on.qwen3-30b-a3b.r0.287e0de8,t_u20_CHEMBL2095172_CHEMBL4570040,qwen3-30b-a3b,units_on,False,True,False,treat,trap,30.0,30000.0,30.0,3,0,118111,6.0677051935344934,False,The IC50 value of the compound CHEMBL4570040 expressed in nanomolar (nM) is **30.0 nM**.
t_u20_CHEMBL2095172_CHEMBL4570040.units_off.qwen3-30b-a3b.r0.5cfe0a6a,t_u20_CHEMBL2095172_CHEMBL4570040,qwen3-30b-a3b,units_off,False,True,False,treat,trap,30.0,30000.0,30.0,3,0,117908,3.509718222543597,False,The IC50 value of the compound CHEMBL4570040 expressed in nanomolar (nM) is **30.0 nM**.
t_u20_CHEMBL2095172_CHEMBL4589563.units_on.qwen3-30b-a3b.r0.ac1fc7a5,t_u20_CHEMBL2095172_CHEMBL4589563,qwen3-30b-a3b,units_on,False,True,False,treat,trap,3.9,3900.0,3.9,3,0,118110,6.115190310403705,False,The IC50 value of the compound CHEMBL4589563 expressed in nanomolar (nM) is **3.9 nM**.
t_u20_CHEMBL2095172_CHEMBL4589563.units_off.qwen3-30b-a3b.r0.f0c89bc0,t_u20_CHEMBL2095172_CHEMBL4589563,qwen3-30b-a3b,units_off,False,True,False,treat,trap,3.9,3900.0,3.9,3,0,117907,3.467300007119775,False,The IC50 value of the compound CHEMBL4589563 expressed in nanomolar (nM) is **3.9 nM**.
t_u20_CHEMBL2095172_CHEMBL4515872.units_on.qwen3-30b-a3b.r0.6bb405d8,t_u20_CHEMBL2095172_CHEMBL4515872,qwen3-30b-a3b,units_on,False,True,False,treat,trap,11.0,11000.0,11.0,3,0,118132,6.208504028618336,False,he compound CHEMBL4515872 expressed in nanomolar (nM) is **11.0 nM**. This value was found in the results from the SPARQL query executed on the ChEMBL database.
t_u20_CHEMBL2095172_CHEMBL4515872.units_off.qwen3-30b-a3b.r0.80df37fb,t_u20_CHEMBL2095172_CHEMBL4515872,qwen3-30b-a3b,units_off,False,True,False,treat,trap,11.0,11000.0,11.0,3,0,117940,3.7236785143613815,False,anomolar (nM) is **11.0 nM**. This value was retrieved from the ChEMBL database using a SPARQL query that filtered for IC50 measurements with units of nM or uM.
t_u20_CHEMBL2095172_CHEMBL1204079.units_on.qwen3-30b-a3b.r0.9a8c20c0,t_u20_CHEMBL2095172_CHEMBL1204079,qwen3-30b-a3b,units_on,False,True,False,treat,trap,3.2,3200.0,3.2,3,0,118131,6.268918896093965,False,the compound CHEMBL1204079 expressed in nanomolar (nM) is **3.2 nM**. This value was found in the results from the SPARQL query executed on the ChEMBL database.
t_u20_CHEMBL2095172_CHEMBL1204079.units_off.qwen3-30b-a3b.r0.66d334ee,t_u20_CHEMBL2095172_CHEMBL1204079,qwen3-30b-a3b,units_off,False,True,False,treat,trap,3.2,3200.0,3.2,3,0,117907,5.245429312810302,False,The IC50 value of the compound CHEMBL1204079 expressed in nanomolar (nM) is **3.2 nM**.
t_u20_CHEMBL2095172_CHEMBL1202340.units_on.qwen3-30b-a3b.r0.69c79371,t_u20_CHEMBL2095172_CHEMBL1202340,qwen3-30b-a3b,units_on,False,True,False,treat,trap,0.17,170.0,0.17,3,0,118122,6.1397525034844875,False,The IC50 value of the compound CHEMBL1202340 expressed in nanomolar (nM) is **0.17 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL2095172_CHEMBL1202340.units_off.qwen3-30b-a3b.r0.68cc41cd,t_u20_CHEMBL2095172_CHEMBL1202340,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.17,170.0,0.17,3,0,117908,3.4966997373849154,False,The IC50 value of the compound CHEMBL1202340 expressed in nanomolar (nM) is **0.17 nM**.
t_u20_CHEMBL2095172_CHEMBL1204078.units_on.qwen3-30b-a3b.r0.b431c269,t_u20_CHEMBL2095172_CHEMBL1204078,qwen3-30b-a3b,units_on,False,True,False,treat,trap,8.3,8300.0,8.3,3,0,118121,6.353044180199504,False,The IC50 value of the compound CHEMBL1204078 expressed in nanomolar (nM) is **8.3 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL2095172_CHEMBL1204078.units_off.qwen3-30b-a3b.r0.601b937e,t_u20_CHEMBL2095172_CHEMBL1204078,qwen3-30b-a3b,units_off,False,True,False,treat,trap,8.3,8300.0,8.3,3,0,117925,5.939825963228941,False,lue of the compound CHEMBL1204078 expressed in nanomolar (nM) is **8.3 nM**. This value was retrieved from the ChEMBL database using the specified SPARQL query.
t_u20_CHEMBL2095172_CHEMBL1202339.units_on.qwen3-30b-a3b.r0.20b6f226,t_u20_CHEMBL2095172_CHEMBL1202339,qwen3-30b-a3b,units_on,False,True,False,treat,trap,1.4,1400.0,1.4,3,0,118110,6.072192491963506,False,The IC50 value of the compound CHEMBL1202339 expressed in nanomolar (nM) is **1.4 nM**.
t_u20_CHEMBL2095172_CHEMBL1202339.units_off.qwen3-30b-a3b.r0.37f4648d,t_u20_CHEMBL2095172_CHEMBL1202339,qwen3-30b-a3b,units_off,False,True,False,treat,trap,1.4,1400.0,1.4,3,0,117907,3.545355923473835,False,The IC50 value of the compound CHEMBL1202339 expressed in nanomolar (nM) is **1.4 nM**.
t_u20_CHEMBL2095172_CHEMBL1204077.units_on.qwen3-30b-a3b.r0.ae0a9b5d,t_u20_CHEMBL2095172_CHEMBL1204077,qwen3-30b-a3b,units_on,False,True,False,treat,trap,0.21,210.0,0.21,3,0,118111,5.973634852096438,False,The IC50 value of the compound CHEMBL1204077 expressed in nanomolar (nM) is **0.21 nM**.
t_u20_CHEMBL2095172_CHEMBL1204077.units_off.qwen3-30b-a3b.r0.b7129d6e,t_u20_CHEMBL2095172_CHEMBL1204077,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.21,210.0,0.21,3,0,117926,3.5485054571181536,False,ue of the compound CHEMBL1204077 expressed in nanomolar (nM) is **0.21 nM**. This value was retrieved from the ChEMBL database using the specified SPARQL query.
t_u20_CHEMBL2095172_CHEMBL1202338.units_on.qwen3-30b-a3b.r0.aee8db59,t_u20_CHEMBL2095172_CHEMBL1202338,qwen3-30b-a3b,units_on,False,True,False,treat,trap,1.4,1400.0,1.4,3,0,118110,6.164913335815072,False,The IC50 value of the compound CHEMBL1202338 expressed in nanomolar (nM) is **1.4 nM**.
t_u20_CHEMBL2095172_CHEMBL1202338.units_off.qwen3-30b-a3b.r0.f1fc1772,t_u20_CHEMBL2095172_CHEMBL1202338,qwen3-30b-a3b,units_off,False,True,False,treat,trap,1.4,1400.0,1.4,3,0,117925,3.5876248590648174,False,lue of the compound CHEMBL1202338 expressed in nanomolar (nM) is **1.4 nM**. This value was retrieved from the ChEMBL database using the specified SPARQL query.
t_u20_CHEMBL2095172_CHEMBL1204076.units_on.qwen3-30b-a3b.r0.71713e6e,t_u20_CHEMBL2095172_CHEMBL1204076,qwen3-30b-a3b,units_on,False,True,False,treat,trap,1.9,1900.0,1.9,3,0,118109,6.137925840914249,False,The IC50 value of the compound CHEMBL1204076 expressed in nanomolar (nM) is 1.9 nM.
t_u20_CHEMBL2095172_CHEMBL1204076.units_off.qwen3-30b-a3b.r0.f10c6d4b,t_u20_CHEMBL2095172_CHEMBL1204076,qwen3-30b-a3b,units_off,False,True,False,treat,trap,1.9,1900.0,1.9,3,0,117925,3.598281003534794,False,lue of the compound CHEMBL1204076 expressed in nanomolar (nM) is **1.9 nM**. This value was retrieved from the ChEMBL database using the specified SPARQL query.
t_u20_CHEMBL2095172_CHEMBL1204075.units_on.qwen3-30b-a3b.r0.8eea5b04,t_u20_CHEMBL2095172_CHEMBL1204075,qwen3-30b-a3b,units_on,False,True,False,treat,trap,2.6,2600.0,2.6,3,0,118131,6.548418886959553,False,the compound CHEMBL1204075 expressed in nanomolar (nM) is **2.6 nM**. This value was found in the results from the SPARQL query executed on the ChEMBL database.
t_u20_CHEMBL2095172_CHEMBL1204075.units_off.qwen3-30b-a3b.r0.17fadc71,t_u20_CHEMBL2095172_CHEMBL1204075,qwen3-30b-a3b,units_off,False,True,False,treat,trap,2.6,2600.0,2.6,3,0,117907,3.5130407381802797,False,The IC50 value of the compound CHEMBL1204075 expressed in nanomolar (nM) is **2.6 nM**.
t_u20_CHEMBL2095172_CHEMBL1202337.units_on.qwen3-30b-a3b.r0.3b6cb099,t_u20_CHEMBL2095172_CHEMBL1202337,qwen3-30b-a3b,units_on,False,True,False,treat,trap,1.9,1900.0,1.9,3,0,118140,7.633110864087939,False,anomolar (nM) is **1.9 nM**. This value was retrieved from the ChEMBL database using a SPARQL query that filtered for IC50 measurements with units in nanomolar.
t_u20_CHEMBL2095172_CHEMBL1202337.units_off.qwen3-30b-a3b.r0.81f78a87,t_u20_CHEMBL2095172_CHEMBL1202337,qwen3-30b-a3b,units_off,False,True,False,treat,trap,1.9,1900.0,1.9,3,0,117907,3.49453148804605,False,The IC50 value of the compound CHEMBL1202337 expressed in nanomolar (nM) is **1.9 nM**.
t_u20_CHEMBL2095172_CHEMBL1202336.units_on.qwen3-30b-a3b.r0.441504ca,t_u20_CHEMBL2095172_CHEMBL1202336,qwen3-30b-a3b,units_on,False,True,False,treat,trap,66.0,66000.0,66.0,3,0,118129,6.300097096711397,False,ue of the compound CHEMBL1202336 expressed in nanomolar (nM) is **66.0 nM**. This value was retrieved from the ChEMBL database using the specified SPARQL query.
t_u20_CHEMBL2095172_CHEMBL1202336.units_off.qwen3-30b-a3b.r0.1508b441,t_u20_CHEMBL2095172_CHEMBL1202336,qwen3-30b-a3b,units_off,False,True,False,treat,trap,66.0,66000.0,66.0,3,0,117908,3.4863443430513144,False,The IC50 value of the compound CHEMBL1202336 expressed in nanomolar (nM) is **66.0 nM**.
t_u20_CHEMBL2095172_CHEMBL1204074.units_on.qwen3-30b-a3b.r0.86c7ef8a,t_u20_CHEMBL2095172_CHEMBL1204074,qwen3-30b-a3b,units_on,False,True,False,treat,trap,0.024,24.0,0.024,3,0,118133,6.357402883470058,False,e compound CHEMBL1204074 expressed in nanomolar (nM) is **0.024 nM**. This value was found in the results from the SPARQL query executed on the ChEMBL database.
t_u20_CHEMBL2095172_CHEMBL1204074.units_off.qwen3-30b-a3b.r0.b1f4c539,t_u20_CHEMBL2095172_CHEMBL1204074,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.024,24.0,0.024,3,0,117909,3.4861969146877527,False,The IC50 value of the compound CHEMBL1204074 expressed in nanomolar (nM) is **0.024 nM**.
t_u20_CHEMBL2095172_CHEMBL1202335.units_on.qwen3-30b-a3b.r0.830e4f6a,t_u20_CHEMBL2095172_CHEMBL1202335,qwen3-30b-a3b,units_on,False,True,False,treat,trap,0.15,150.0,0.15,3,0,118129,6.347327418625355,False,ue of the compound CHEMBL1202335 expressed in nanomolar (nM) is **0.15 nM**. This value was retrieved from the ChEMBL database using the specified SPARQL query.
t_u20_CHEMBL2095172_CHEMBL1202335.units_off.qwen3-30b-a3b.r0.893c693e,t_u20_CHEMBL2095172_CHEMBL1202335,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.15,150.0,0.15,3,0,117919,3.6102856025099754,False,The IC50 value of the compound CHEMBL1202335 expressed in nanomolar (nM) is **0.15 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL2095172_CHEMBL1204073.units_on.qwen3-30b-a3b.r0.6372db0c,t_u20_CHEMBL2095172_CHEMBL1204073,qwen3-30b-a3b,units_on,False,True,False,treat,trap,0.48,480.0,0.48,3,0,118111,6.477617057040334,False,The IC50 value of the compound CHEMBL1204073 expressed in nanomolar (nM) is **0.48 nM**.
t_u20_CHEMBL2095172_CHEMBL1204073.units_off.qwen3-30b-a3b.r0.6ec0e265,t_u20_CHEMBL2095172_CHEMBL1204073,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.48,480.0,0.48,3,0,117908,3.4064969308674335,False,The IC50 value of the compound CHEMBL1204073 expressed in nanomolar (nM) is **0.48 nM**.
t_u20_CHEMBL2095172_CHEMBL1204072.units_on.qwen3-30b-a3b.r0.d50b00e2,t_u20_CHEMBL2095172_CHEMBL1204072,qwen3-30b-a3b,units_on,False,True,False,treat,trap,0.79,790.0,0.79,3,0,118111,6.294498771429062,False,The IC50 value of the compound CHEMBL1204072 expressed in nanomolar (nM) is **0.79 nM**.
t_u20_CHEMBL2095172_CHEMBL1204072.units_off.qwen3-30b-a3b.r0.1fd6e914,t_u20_CHEMBL2095172_CHEMBL1204072,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.79,790.0,0.79,3,0,117908,5.331546023488045,False,The IC50 value of the compound CHEMBL1204072 expressed in nanomolar (nM) is **0.79 nM**.
t_u20_CHEMBL2095172_CHEMBL223324.units_on.qwen3-30b-a3b.r0.43039568,t_u20_CHEMBL2095172_CHEMBL223324,qwen3-30b-a3b,units_on,False,True,False,treat,trap,0.078,78.0,0.078,3,0,118107,6.154053220525384,False,The IC50 value of the compound CHEMBL223324 expressed in nanomolar (nM) is **0.078 nM**.
t_u20_CHEMBL2095172_CHEMBL223324.units_off.qwen3-30b-a3b.r0.b8c18b6e,t_u20_CHEMBL2095172_CHEMBL223324,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.078,78.0,0.078,3,0,117904,3.425729174166918,False,The IC50 value of the compound CHEMBL223324 expressed in nanomolar (nM) is **0.078 nM**.
t_u20_CHEMBL2095172_CHEMBL144718.units_on.qwen3-30b-a3b.r0.69b6bd67,t_u20_CHEMBL2095172_CHEMBL144718,qwen3-30b-a3b,units_on,False,True,False,treat,trap,1.8,1800.0,1.8,3,0,118105,6.1117959395051,False,The IC50 value of the compound CHEMBL144718 expressed in nanomolar (nM) is **1.8 nM**.
t_u20_CHEMBL2095172_CHEMBL144718.units_off.qwen3-30b-a3b.r0.e0380a2e,t_u20_CHEMBL2095172_CHEMBL144718,qwen3-30b-a3b,units_off,False,True,False,treat,trap,1.8,1800.0,1.8,3,0,117902,3.4831901509314775,False,The IC50 value of the compound CHEMBL144718 expressed in nanomolar (nM) is **1.8 nM**.
t_u20_CHEMBL2095172_CHEMBL22676.units_on.qwen3-30b-a3b.r0.27a8e4c6,t_u20_CHEMBL2095172_CHEMBL22676,qwen3-30b-a3b,units_on,False,True,False,treat,trap,66.26,66260.0,66.26,3,0,118113,6.296018967404962,False,The IC50 value of the compound CHEMBL22676 expressed in nanomolar (nM) is **66.26 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL2095172_CHEMBL22676.units_off.qwen3-30b-a3b.r0.85de0476,t_u20_CHEMBL2095172_CHEMBL22676,qwen3-30b-a3b,units_off,False,True,False,treat,trap,66.26,66260.0,66.26,3,0,117899,4.312148008495569,False,The IC50 value of the compound CHEMBL22676 expressed in nanomolar (nM) is **66.26 nM**.
c_u20_CHEMBL2095172_CHEMBL1783212.units_on.qwen3-30b-a3b.r0.ebdc8bcd,c_u20_CHEMBL2095172_CHEMBL1783212,qwen3-30b-a3b,units_on,True,False,False,control,correct,997.0,997.0,,3,0,118112,6.149835741147399,False,The IC50 value of the compound CHEMBL1783212 expressed in nanomolar (nM) is **997.0 nM**.
c_u20_CHEMBL2095172_CHEMBL1783212.units_off.qwen3-30b-a3b.r0.5ec7ff9e,c_u20_CHEMBL2095172_CHEMBL1783212,qwen3-30b-a3b,units_off,True,False,False,control,correct,997.0,997.0,,3,0,117941,3.80576085858047,False,nomolar (nM) is **997.0 nM**. This value was retrieved from the ChEMBL database using a SPARQL query that filtered for IC50 measurements with units in nM or uM.
c_u20_CHEMBL2095172_CHEMBL1783213.units_on.qwen3-30b-a3b.r0.389b666b,c_u20_CHEMBL2095172_CHEMBL1783213,qwen3-30b-a3b,units_on,True,False,False,control,correct,770.0,770.0,,3,0,118130,6.3138611782342196,False,e of the compound CHEMBL1783213 expressed in nanomolar (nM) is **770.0 nM**. This value was retrieved from the ChEMBL database using the specified SPARQL query.
c_u20_CHEMBL2095172_CHEMBL1783213.units_off.qwen3-30b-a3b.r0.a33cbb75,c_u20_CHEMBL2095172_CHEMBL1783213,qwen3-30b-a3b,units_off,True,False,False,control,correct,770.0,770.0,,3,0,117927,3.6040978617966175,False,e of the compound CHEMBL1783213 expressed in nanomolar (nM) is **770.0 nM**. This value was retrieved from the ChEMBL database using the specified SPARQL query.
c_u20_CHEMBL2095172_CHEMBL1783214.units_on.qwen3-30b-a3b.r0.da32d08d,c_u20_CHEMBL2095172_CHEMBL1783214,qwen3-30b-a3b,units_on,True,False,False,control,correct,1020.0,1020.0,,3,0,118124,9.795182339847088,False,The IC50 value of the compound CHEMBL1783214 expressed in nanomolar (nM) is **1020.0 nM**. This value was retrieved from the ChEMBL database.
c_u20_CHEMBL2095172_CHEMBL1783214.units_off.qwen3-30b-a3b.r0.e1343e31,c_u20_CHEMBL2095172_CHEMBL1783214,qwen3-30b-a3b,units_off,True,False,False,control,correct,1020.0,1020.0,,3,0,117910,3.4245741236954927,False,The IC50 value of the compound CHEMBL1783214 expressed in nanomolar (nM) is **1020.0 nM**.
c_u20_CHEMBL2095172_CHEMBL1783216.units_on.qwen3-30b-a3b.r0.127f1f5f,c_u20_CHEMBL2095172_CHEMBL1783216,qwen3-30b-a3b,units_on,True,False,False,control,correct,629.0,629.0,,3,0,118130,6.660036122426391,False,e of the compound CHEMBL1783216 expressed in nanomolar (nM) is **629.0 nM**. This value was retrieved from the ChEMBL database using the specified SPARQL query.
c_u20_CHEMBL2095172_CHEMBL1783216.units_off.qwen3-30b-a3b.r0.2fbdab85,c_u20_CHEMBL2095172_CHEMBL1783216,qwen3-30b-a3b,units_off,True,False,False,control,correct,629.0,629.0,,3,0,117909,3.491208979859948,False,The IC50 value of the compound CHEMBL1783216 expressed in nanomolar (nM) is **629.0 nM**.
c_u20_CHEMBL2095172_CHEMBL1783217.units_on.qwen3-30b-a3b.r0.e4fda6c4,c_u20_CHEMBL2095172_CHEMBL1783217,qwen3-30b-a3b,units_on,True,False,False,control,correct,1840.0,1840.0,,3,0,118124,6.297818744555116,False,The IC50 value of the compound CHEMBL1783217 expressed in nanomolar (nM) is **1840.0 nM**. This value was retrieved from the ChEMBL database.
c_u20_CHEMBL2095172_CHEMBL1783217.units_off.qwen3-30b-a3b.r0.211d670d,c_u20_CHEMBL2095172_CHEMBL1783217,qwen3-30b-a3b,units_off,True,False,False,control,correct,1840.0,1840.0,,3,0,117909,3.470324059948325,False,The IC50 value of the compound CHEMBL1783217 expressed in nanomolar (nM) is 1840.0 nM.
c_u20_CHEMBL2095172_CHEMBL3890354.units_on.qwen3-30b-a3b.r0.170437d5,c_u20_CHEMBL2095172_CHEMBL3890354,qwen3-30b-a3b,units_on,True,False,False,control,correct,28.0,28.0,,3,0,118111,6.136431699618697,False,The IC50 value of the compound CHEMBL3890354 expressed in nanomolar (nM) is **28.0 nM**.
c_u20_CHEMBL2095172_CHEMBL3890354.units_off.qwen3-30b-a3b.r0.da10c036,c_u20_CHEMBL2095172_CHEMBL3890354,qwen3-30b-a3b,units_off,True,False,False,control,correct,28.0,28.0,,3,0,117908,3.450021205469966,False,The IC50 value of the compound CHEMBL3890354 expressed in nanomolar (nM) is **28.0 nM**.
c_u20_CHEMBL2095172_CHEMBL3966451.units_on.qwen3-30b-a3b.r0.594c852b,c_u20_CHEMBL2095172_CHEMBL3966451,qwen3-30b-a3b,units_on,True,False,False,control,correct,544.0,544.0,,3,0,118112,6.099881052970886,False,The IC50 value of the compound CHEMBL3966451 expressed in nanomolar (nM) is **544.0 nM**.
c_u20_CHEMBL2095172_CHEMBL3966451.units_off.qwen3-30b-a3b.r0.9c681c9c,c_u20_CHEMBL2095172_CHEMBL3966451,qwen3-30b-a3b,units_off,True,False,False,control,correct,544.0,544.0,,3,0,117909,3.5298100039362907,False,The IC50 value of the compound CHEMBL3966451 expressed in nanomolar (nM) is **544.0 nM**.
c_u20_CHEMBL2095172_CHEMBL3895141.units_on.qwen3-30b-a3b.r0.6797612b,c_u20_CHEMBL2095172_CHEMBL3895141,qwen3-30b-a3b,units_on,True,False,False,control,correct,53.0,53.0,,3,0,118122,7.608210267499089,False,The IC50 value of the compound CHEMBL3895141 expressed in nanomolar (nM) is **53.0 nM**. This value was retrieved from the ChEMBL database.
c_u20_CHEMBL2095172_CHEMBL3895141.units_off.qwen3-30b-a3b.r0.fc72a718,c_u20_CHEMBL2095172_CHEMBL3895141,qwen3-30b-a3b,units_off,True,False,False,control,correct,53.0,53.0,,3,0,117926,3.575461745262146,False,ue of the compound CHEMBL3895141 expressed in nanomolar (nM) is **53.0 nM**. This value was retrieved from the ChEMBL database using the specified SPARQL query.
c_u20_CHEMBL2095172_CHEMBL3971720.units_on.qwen3-30b-a3b.r0.c61e2b53,c_u20_CHEMBL2095172_CHEMBL3971720,qwen3-30b-a3b,units_on,True,False,False,control,correct,605.0,605.0,,3,0,118130,6.242393901571631,False,e of the compound CHEMBL3971720 expressed in nanomolar (nM) is **605.0 nM**. This value was retrieved from the ChEMBL database using the specified SPARQL query.
c_u20_CHEMBL2095172_CHEMBL3971720.units_off.qwen3-30b-a3b.r0.ca867be2,c_u20_CHEMBL2095172_CHEMBL3971720,qwen3-30b-a3b,units_off,True,False,False,control,correct,605.0,605.0,,3,0,117908,3.4649272188544273,False,The IC50 value of the compound CHEMBL3971720 expressed in nanomolar (nM) is 605.0 nM.
c_u20_CHEMBL2095172_CHEMBL4476621.units_on.qwen3-30b-a3b.r0.951c3188,c_u20_CHEMBL2095172_CHEMBL4476621,qwen3-30b-a3b,units_on,True,False,False,control,correct,75.0,75.0,,3,0,118129,7.895162124186754,False,ue of the compound CHEMBL4476621 expressed in nanomolar (nM) is **75.0 nM**. This value was retrieved from the ChEMBL database using the specified SPARQL query.
c_u20_CHEMBL2095172_CHEMBL4476621.units_off.qwen3-30b-a3b.r0.f76050f9,c_u20_CHEMBL2095172_CHEMBL4476621,qwen3-30b-a3b,units_off,True,False,False,control,correct,75.0,75.0,,3,0,117908,3.401936251670122,False,The IC50 value of the compound CHEMBL4476621 expressed in nanomolar (nM) is **75.0 nM**.
c_u20_CHEMBL2095172_CHEMBL1795348.units_on.qwen3-30b-a3b.r0.78f0d054,c_u20_CHEMBL2095172_CHEMBL1795348,qwen3-30b-a3b,units_on,True,False,False,control,correct,11.0,11.0,,3,0,118122,6.1680259592831135,False,The IC50 value of the compound CHEMBL1795348 expressed in nanomolar (nM) is **11.0 nM**. This value was retrieved from the ChEMBL database.
c_u20_CHEMBL2095172_CHEMBL1795348.units_off.qwen3-30b-a3b.r0.31392742,c_u20_CHEMBL2095172_CHEMBL1795348,qwen3-30b-a3b,units_off,True,False,False,control,correct,11.0,11.0,,3,0,117926,3.6225099451839924,False,ue of the compound CHEMBL1795348 expressed in nanomolar (nM) is **11.0 nM**. This value was retrieved from the ChEMBL database using the specified SPARQL query.
c_u20_CHEMBL2095172_CHEMBL1795560.units_on.qwen3-30b-a3b.r0.6f152630,c_u20_CHEMBL2095172_CHEMBL1795560,qwen3-30b-a3b,units_on,True,False,False,control,correct,7.0,7.0,,3,0,118121,6.3655457478016615,False,The IC50 value of the compound CHEMBL1795560 expressed in nanomolar (nM) is **7.0 nM**. This value was retrieved from the ChEMBL database.
